"","surgery","release_speed","arm_angle","spin_axis","release_spin_rate","pitch_type","release_pos_z"
"593","0",94.4,52.2,154,2577,3,6.14
"594","0",84.8,27,307,2507,7,5.23
"595","0",95,38,230,2036,6,5.63
"596","0",99.5,16.4,234,2349,3,4.6
"597","0",92.8,59.8,161,1843,3,5.87
"598","0",85.1,38.6,281,2573,7,6.2
"599","0",100.3,47.9,196,2440,3,5.94
"600","0",86.1,48.4,143,2381,7,6.1
"601","0",93.4,43.2,209,2341,3,5.98
"602","0",93,50.3,153,2547,3,6.15
"603","0",96.4,43.3,206,2583,3,6.08
"604","0",90.9,36.3,247,1572,4,5.51
"605","0",95.3,52.8,202,2518,3,5.8
"606","0",85.1,43.5,125,2301,7,5.73
"607","0",96.9,13.5,234,2289,3,4.6
"608","0",89.1,54.9,232,984,4,6.15
"609","0",82.8,14.5,109,1526,1,5.22
"610","0",86.1,37.4,280,2614,2,6.17
"611","0",95.6,27.7,129,2140,6,5.25
"612","0",87.3,51.7,62,2749,7,5.67
"613","0",73.6,59.3,338,2477,2,6.11
"614","0",94.6,36.5,219,2244,3,5.47
"615","0",94.5,46.5,145,2281,3,6.41
"616","0",89,13.1,121,1924,6,5.07
"617","0",84.2,26.4,102,2733,8,4.95
"618","0",76.6,52.9,131,1590,1,5.96
"619","0",93.5,43.2,211,2320,3,5.88
"620","0",86.2,44.4,83,2109,7,6.26
"621","0",84.9,53.1,50,2753,7,5.7
"622","0",98.6,49.6,210,2391,3,6.3
"623","0",93.2,39.9,204,1956,6,5.98
"624","0",96.1,31,133,2112,3,5.37
"625","0",87,49.6,168,2646,7,6.11
"626","0",99.6,47.3,203,2420,3,5.98
"627","0",99,15.6,230,2370,3,4.65
"628","0",95.9,48.3,203,2650,3,5.92
"629","0",89.3,33.7,247,1442,4,5.61
"630","0",90,49.2,232,1093,4,6.17
"631","0",94.5,35.2,219,2283,3,5.51
"632","0",86.9,42.7,137,1791,1,6.31
"633","0",95.7,39.5,207,2575,3,6.09
"634","0",85.7,36,311,2408,7,5.25
"635","0",83,54.7,244,2004,7,6.05
"636","0",88,45.4,163,2237,7,6.11
"637","0",87.9,44.5,223,2003,1,5.68
"638","0",94.9,34.7,235,1993,6,5.61
"639","0",84.1,41.4,59,2806,1,5.88
"640","0",91.5,21.7,230,2305,7,4.89
"641","0",98.4,44.3,206,2386,3,5.98
"642","0",93.2,49.1,152,2657,3,6.17
"643","0",80.4,57.4,22,3014,2,5.86
"644","0",91.6,13.3,119,1958,6,5.04
"645","0",90.4,21.4,204,2269,7,4.95
"646","0",95.3,38.6,210,2659,3,6.1
"647","0",90,34.7,236,1720,4,5.63
"648","0",95.6,48.6,150,2314,3,6.56
"649","0",93.3,49.7,158,2527,3,6.11
"650","0",98.2,47.6,197,2362,3,6.02
"651","0",92.8,49.1,222,2279,3,5.88
"652","0",96.7,43.8,207,2127,3,6.15
"653","0",86,42.5,133,2335,7,5.77
"654","0",74.3,17,285,2196,8,5.14
"655","0",94.4,54.3,206,2345,3,5.82
"656","0",85.7,30.9,308,2346,7,5.34
"657","0",90,55.2,163,1861,3,5.89
"658","0",89,46.6,219,1979,1,5.77
"659","0",88.8,43,345,2404,7,5.97
"660","0",84,47.2,34,2811,8,6.48
"661","0",87.4,44.8,128,2468,7,6.12
"662","0",85.8,32.9,304,2302,7,5.15
"663","0",83.6,13.7,111,1519,1,5.2
"664","0",94.9,40.6,208,2582,3,6.1
"665","0",98.1,49,219,2351,3,6.47
"666","0",90.5,54.3,157,1919,3,5.87
"667","0",97.7,44.4,215,2428,3,6.12
"668","0",89.2,47.8,220,1965,1,5.69
"669","0",93.6,47.1,154,2483,3,6.05
"670","0",85.1,53.9,74,2656,7,5.72
"671","0",97.7,13.9,236,2337,3,4.58
"672","0",75.1,27.4,57,3181,2,5.15
"673","0",96.1,47.5,149,2327,3,6.49
"674","0",93,45.1,208,2284,3,5.84
"675","0",94.5,38.8,219,2239,3,5.63
"676","0",89.3,36.4,239,1518,4,5.68
"677","0",91.8,42.2,222,2268,3,5.82
"678","0",94.6,38.9,212,2246,3,5.58
"679","0",96.6,48.1,145,2371,3,6.48
"680","0",84.2,50,38,2797,8,6.53
"681","0",84.8,55.1,45,2770,7,5.71
"682","0",98.2,45.6,214,2402,3,6.23
"683","0",94.5,48.3,201,2565,3,5.86
"684","0",96.1,40.1,208,2617,3,6.17
"685","0",96.5,46.1,205,2325,3,6.2
"686","0",93.3,33.3,241,2034,6,5.57
"687","0",91.1,13.8,118,2054,6,5.08
"688","0",86.7,48.3,167,2512,7,6.01
"689","0",72.1,26.5,55,3100,2,5.1
"690","0",97.3,14.1,233,2389,3,4.69
"691","0",90.9,52.1,164,1910,3,5.91
"692","0",85.2,28.8,308,2250,7,5.24
"693","0",84,36.8,298,2302,7,5.31
"694","0",95.9,39.6,211,2668,3,6.06
"695","0",98.1,47.6,216,2258,3,6.32
"696","0",83.2,44,185,1539,1,5.8
"697","0",88.1,47.2,218,1972,1,5.72
"698","0",76.4,56.7,340,2599,2,5.96
"699","0",96.8,47.1,222,2366,3,6.43
"700","0",86.9,50.6,177,2536,7,6.14
"701","0",94.4,47.9,147,2320,3,6.51
"702","0",96.1,47.1,202,2206,3,6.15
"703","0",91.4,21,214,2305,7,4.87
"704","0",92.6,39.8,232,2006,6,5.68
"705","0",73.1,17.7,288,2262,8,5.26
"706","0",94.5,42,214,2296,3,5.69
"707","0",94.1,54.7,205,2221,3,5.73
"708","0",90.5,-17.4,88,2177,3,3.25
"709","0",98.8,48.1,224,2484,3,6.43
"710","0",84,41.6,187,1837,1,5.87
"711","0",90,36.2,240,1661,4,5.68
"712","0",97.1,46.8,215,2334,3,6.23
"713","0",86.4,50.7,57,2653,7,5.72
"714","0",95.8,35.4,140,2198,3,5.57
"715","0",95.1,48.8,147,2356,3,6.56
"716","0",90,22.1,208,2277,7,4.92
"717","0",90.5,-18.1,93,2258,3,3.3
"718","0",85.6,44.1,116,2418,7,5.74
"719","0",94.7,48.6,202,2475,3,5.83
"720","0",96.4,44.4,207,2304,3,6.2
"721","0",93.4,49.2,156,2571,3,6.12
"722","0",91.5,54.6,159,1934,3,5.9
"723","0",90.4,12.5,118,2102,6,4.98
"724","0",99.1,46.5,201,2568,3,5.99
"725","0",95.5,41.8,209,2636,3,6.07
"726","0",96,46.7,206,2289,3,6.11
"727","0",96.3,41.8,207,2682,3,6.04
"728","0",80.7,25.4,85,2743,8,4.97
"729","0",91.4,42.5,227,2320,3,5.85
"730","0",96.9,48,146,2325,3,6.57
"731","0",95,37.3,221,2146,3,5.62
"732","0",93.2,50.8,156,2595,3,6.21
"733","0",86,52,75,2653,7,5.72
"734","0",98,16,233,2335,3,4.67
"735","0",91.1,-23,90,2169,6,2.99
"736","0",76.6,52.8,130,1573,1,5.98
"737","0",94,35.6,238,2020,6,5.52
"738","0",86.5,31,331,2376,7,5.13
"739","0",96.5,47.2,229,2293,6,6.48
"740","0",91.7,12.2,117,2157,6,5
"741","0",94.4,50.3,202,2476,3,5.91
"742","0",96.8,44.7,216,2384,3,6.27
"743","0",90.1,36.4,240,1413,4,5.62
"744","0",88.8,43.7,240,1125,4,6.1
"745","0",96.3,38.6,206,2651,3,6.1
"746","0",93.3,46.9,156,2566,3,6.18
"747","0",95.2,48.2,198,2519,3,5.82
"748","0",84.2,27.3,304,2272,7,5.12
"749","0",85.5,52.8,232,1341,1,5.69
"750","0",93.2,11.2,116,2068,6,4.94
"751","0",96.5,44.8,205,2026,3,6.18
"752","0",93.9,53.8,153,1947,3,5.85
"753","0",90.4,20.3,211,2239,7,4.94
"754","0",99.6,45.3,204,2558,3,5.93
"755","0",85.9,47.3,28,2837,8,6.58
"756","0",90,-19.1,90,2281,3,3.2
"757","0",77.7,44.8,29,2626,2,5.91
"758","0",93.6,54.8,157,1923,3,5.91
"759","0",94.5,49.4,202,2526,3,5.97
"760","0",94.8,39,220,2218,3,5.6
"761","0",84.4,13.3,112,1603,1,5.18
"762","0",90.5,-20.6,82,2157,3,3.14
"763","0",89.7,20.3,204,2193,7,4.99
"764","0",95.3,32.4,133,2021,3,5.46
"765","0",94.7,60.3,204,2519,3,5.75
"766","0",99.1,47.5,207,2553,3,5.85
"767","0",92.2,45.7,220,2242,6,6.03
"768","0",97,46.7,221,2164,6,6.63
"769","0",96.8,43.2,218,2269,6,6.19
"770","0",97,48.4,145,2360,3,6.54
"771","0",96,41.4,209,2576,3,6.14
"772","0",92.8,47.5,151,2440,3,6.08
"773","0",84.2,41.2,35,2590,5,5.79
"774","0",96.5,42.1,205,2030,3,6.17
"775","0",86,43.5,143,2355,7,5.74
"776","0",92.2,48.5,152,2571,3,6.08
"777","0",95.9,30.6,133,2160,6,5.28
"778","0",96.4,16.7,236,2234,3,4.74
"779","0",73.8,18.9,288,2320,8,5.27
"780","0",85.9,49.4,121,2340,7,6.12
"781","0",85.4,46.5,71,2109,7,6.14
"782","0",89.5,-27.8,86,2266,6,2.92
"783","0",73.7,26.8,56,3162,2,5.11
"784","0",99.6,48.5,204,2556,3,5.97
"785","0",96.9,47.6,224,2223,6,6.57
"786","0",93.5,43.8,219,2297,6,5.94
"787","0",94.6,50.9,206,2474,3,5.86
"788","0",95.8,50,148,2410,3,6.64
"789","0",94.2,35.6,237,1958,6,5.63
"790","0",95.4,47.8,206,2498,3,5.82
"791","0",97.8,46.1,214,2446,3,6.28
"792","0",93.1,53.3,158,1787,3,5.87
"793","0",94.9,51.2,158,2616,3,6.08
"794","0",94.5,43.8,202,2053,6,6.09
"795","0",89.2,38.5,244,1551,4,5.66
"796","0",84.9,48.2,77,2012,7,6.29
"797","0",73.3,57.6,341,2525,2,6.12
"798","0",98.7,52,209,2363,3,6.43
"799","0",88.4,-26.1,86,2223,6,2.85
"800","0",92,12.2,117,2157,6,4.99
"801","0",87,42,316,2625,7,6.29
"802","0",85.7,32.5,309,2370,7,5.3
"803","0",97.3,48,223,2185,6,6.57
"804","0",93.7,43.1,214,2235,3,5.96
"805","0",93,53.2,207,2379,3,5.7
"806","0",95,39,214,2194,3,5.61
"807","0",88.5,45.2,222,1987,1,5.74
"808","0",97.4,15,233,2291,3,4.72
"809","0",92.9,45.4,209,2398,6,5.98
"810","0",90.1,36.2,243,1597,4,5.66
"811","0",96.2,38.1,207,2593,3,6.06
"812","0",96.2,48.1,226,2110,6,6.63
"813","0",85.1,51.3,223,2038,7,5.83
"814","0",86.1,52.1,126,2490,7,6.21
"815","0",88,42,302,2554,7,6.41
"816","0",95.3,48.2,152,2598,3,6.08
"817","0",95.9,48.3,201,2543,3,5.77
"818","0",79.4,23.2,82,2781,8,5.03
"819","0",86.7,29.2,314,2394,7,5.28
"820","0",87.8,-25.2,91,2175,6,2.97
"821","0",98.8,49,210,2373,3,6.46
"822","0",99.5,47.6,202,2532,3,5.93
"823","0",85.1,43.7,97,2483,7,5.72
"824","0",91.2,23.8,178,2219,7,4.95
"825","0",80.5,19.4,295,2249,8,5.25
"826","0",79.3,51.8,29,3001,2,5.81
"827","0",89.8,20.7,229,2277,7,4.92
"828","0",95,48.5,154,2663,3,6.1
"829","0",93.4,53.7,203,2437,3,5.81
"830","0",86.2,42.9,122,2455,7,5.74
"831","0",85,35.8,303,2229,7,5.25
"832","0",92.9,55.1,157,1961,3,5.84
"833","0",98.6,44.2,217,2322,3,6.23
"834","0",82.7,41.7,208,1586,1,5.84
"835","0",97,49.8,144,2369,3,6.57
"836","0",100.2,45.4,204,2469,3,5.92
"837","0",88.8,-20.6,87,2204,6,2.99
"838","0",95.9,46,232,2150,6,6.52
"839","0",89.1,34.4,249,1458,4,5.74
"840","0",91.8,14.4,120,2243,6,5.09
"841","0",96.2,37.6,207,2532,3,6.07
"842","0",90,46.9,219,1942,1,5.71
"843","0",96.1,47.2,145,2344,3,6.62
"844","0",90.1,46.5,237,1021,4,6.21
"845","0",96,48.5,205,2206,3,6.22
"846","0",88,48.3,169,2472,7,6.09
"847","0",88.6,44.4,217,1899,1,5.68
"848","0",97.1,39.8,209,2532,3,6.05
"849","0",95.3,37.1,219,2275,3,5.6
"850","0",87.1,20.3,221,2424,6,4.98
"851","0",81.5,40.5,38,2674,5,5.85
"852","0",99,47.6,202,2254,3,6.01
"853","0",86.4,-23.7,91,2238,6,3
"854","0",95.9,30.2,131,2041,6,5.33
"855","0",89.2,23.3,231,2137,7,4.99
"856","0",84,53.5,225,2041,7,5.82
"857","0",76.9,52.3,33,2556,2,6.03
"858","0",95.8,48.5,224,2241,6,6.52
"859","0",76,21.2,289,2245,8,5.33
"860","0",92.7,50.5,214,2361,3,5.7
"861","0",95.2,54.8,203,2536,3,5.84
"862","0",90.3,13.4,115,2058,6,5.07
"863","0",96.2,39.7,209,2501,3,6.08
"864","0",87.4,48.9,156,2409,7,6.13
"865","0",78.4,48.9,32,2634,2,5.96
"866","0",95.5,46.1,230,2295,6,6.61
"867","0",98.2,44.7,215,2327,3,6.33
"868","0",94.6,53,206,2503,3,5.72
"869","0",95.7,48,146,2388,3,6.6
"870","0",95.3,44.1,205,2199,3,6.17
"871","0",95,36.7,230,2085,6,5.69
"872","0",95.6,37.4,218,2153,3,5.64
"873","0",96,30.9,128,2006,6,5.44
"874","0",87.8,-23.4,86,2215,6,2.94
"875","0",84.3,55,248,2092,7,5.75
"876","0",88.9,23.5,196,2225,7,5.1
"877","0",92.4,32.8,214,2241,3,5.38
"878","0",94.9,28.5,213,2088,3,5.34
"879","0",78.5,25.5,48,2326,5,5.04
"880","0",91.8,29.8,209,2243,3,5.23
"881","0",77.7,23.6,51,2304,5,5.18
"882","0",93.4,29.5,218,2096,3,5.36
"883","0",93.3,30.4,212,2147,3,5.41
"884","0",77.1,19.7,60,2265,5,4.99
"885","0",90.7,31.7,212,2120,3,5.39
"886","0",91.8,31.2,211,2112,3,5.43
"887","0",92.2,25.1,221,2047,3,5.06
"888","0",76.7,24.3,55,2318,5,5.07
"889","0",93.1,25.8,216,2256,3,5.36
"890","0",85.7,22.5,152,2292,7,5.19
"891","0",92.6,32.1,208,2156,3,5.54
"892","0",94.7,30.3,215,2197,3,5.54
"893","0",94.4,28.2,219,2217,3,5.41
"894","0",92.9,28.4,216,2203,3,5.38
"895","0",92.2,29.3,214,2056,3,5.46
"896","0",77,26.7,60,2374,5,5.21
"897","0",91.7,31.5,211,2245,3,5.47
"898","0",75.1,22.7,57,2328,5,5.23
"899","0",91.1,29.1,217,2259,3,5.32
"900","0",91.9,31.2,215,2172,3,5.41
"901","0",77.1,24,57,2261,5,5.09
"902","0",84.9,27.3,138,2372,7,5.24
"903","0",77.2,23.4,55,2284,5,5.09
"904","0",90.1,28.8,208,2293,3,5.42
"905","0",75.6,20.2,52,2258,5,5.06
"906","0",83.8,25.5,142,2175,7,5.33
"907","0",83.8,26.4,123,2413,7,5.19
"908","0",77.8,24.9,53,2334,5,5.27
"909","0",91.2,31.4,208,2227,3,5.53
"910","0",83.7,26.9,131,2477,7,5.23
"911","0",84.5,27.3,131,2447,7,5.27
"912","0",85.8,30.9,127,2474,7,5.35
"913","0",79.8,26.5,46,2252,5,5.18
"914","0",86.2,27.5,157,2302,7,5.3
"915","0",88.5,30.6,211,2017,6,5.28
"916","0",88.1,26.9,212,2112,6,5.2
"917","0",86.6,26.9,151,2433,7,5.31
"918","0",83.3,25.7,132,2356,7,5.27
"919","0",76.4,19.2,56,2220,5,5.21
"920","0",75.6,24,62,2198,5,5.24
"921","0",92.2,30.3,215,2119,3,5.36
"922","0",85.7,26.3,140,2396,7,5.36
"923","0",83.6,27.8,135,2328,7,5.38
"924","0",76.7,24.7,54,2268,5,5.17
"925","0",89.9,30.7,209,2078,3,5.46
"926","0",91.8,32.8,214,2313,3,5.59
"927","0",91.7,29.7,211,2316,3,5.54
"928","0",91.8,33.4,208,2313,3,5.66
"929","0",86.1,24,155,2292,7,5.16
"930","0",94.4,28.3,212,2137,3,5.37
"931","0",76.7,17.4,56,2246,5,4.91
"932","0",78.1,18.3,52,2360,5,4.93
"933","0",86.9,34.8,59,2632,7,5.29
"934","0",85.1,26.7,122,2366,7,5.14
"935","0",94.7,37.1,208,2262,6,5.33
"936","0",94.4,37.2,206,2281,6,5.36
"937","0",77.8,19.9,55,2314,5,4.96
"938","0",95.1,35.9,208,2217,6,5.37
"939","0",92.5,29.1,216,2234,3,5.39
"940","0",90.8,43.2,152,2147,6,6.05
"941","0",81,47,333,2396,2,6.13
"942","0",75.4,24.3,60,2263,5,5.21
"943","0",93.8,35.5,212,2190,6,5.38
"944","0",93.2,44.4,146,2159,6,6.18
"945","0",82.6,35.9,41,2498,8,5.29
"946","0",84.8,28.6,115,2402,7,5.43
"947","0",94.8,35.2,209,2381,6,5.31
"948","0",86.2,45.5,123,1566,1,6.29
"949","0",78.4,25.6,56,2365,5,5.17
"950","0",93,30.9,216,2200,3,5.47
"951","0",91.5,42.7,144,2005,6,6.11
"952","0",94.8,41,208,2501,3,5.42
"953","0",94.5,36.6,201,2441,3,5.41
"954","0",84.6,21.3,139,2357,7,5.21
"955","0",85.8,43,122,1531,1,6.07
"956","0",78.4,21.4,54,2323,5,5.07
"957","0",93.6,37.2,205,2378,3,5.52
"958","0",85.9,42.5,118,1477,1,6.07
"959","0",94.2,40.2,202,2342,3,5.61
"960","0",91,44.3,151,1991,6,6.07
"961","0",92.5,27.6,216,2281,3,5.34
"962","0",86.7,36.4,66,2781,7,5.31
"963","0",86.7,35.8,315,2409,7,5.74
"964","0",92.7,30.7,213,2144,3,5.55
"965","0",92.9,42.5,142,2163,6,6.01
"966","0",91.7,31.4,210,2075,3,5.53
"967","0",94.3,39.1,210,2237,6,5.34
"968","0",85.3,22.4,159,2431,7,5.17
"969","0",89.1,31.9,234,1957,1,5.24
"970","0",91,45.6,147,2195,6,6.13
"971","0",85.2,27.5,122,2340,7,5.42
"972","0",95.7,42.4,206,2405,6,5.34
"973","0",92.3,38.4,141,2193,3,6.04
"974","0",89.3,35.1,209,2074,3,5.68
"975","0",93.9,35.8,207,2281,6,5.3
"976","0",92.2,42.1,148,2159,6,6.04
"977","0",85.1,34.8,32,2724,8,5.28
"978","0",92.6,48.7,216,2363,3,5.73
"979","0",93.3,30.8,211,2179,3,5.57
"980","0",92,41.9,140,2106,6,6.12
"981","0",93.3,43.9,216,2373,3,5.87
"982","0",77.6,23.9,53,2364,5,5.25
"983","0",94.4,40.6,148,2254,6,6.09
"984","0",89.9,34.2,232,2084,1,5.32
"985","0",93.7,32.8,212,2250,3,5.57
"986","0",89.9,43.4,131,1918,6,6.24
"987","0",94.1,33,219,2258,6,5.26
"988","0",89.3,34.1,225,2095,1,5.26
"989","0",66.9,48.3,25,2348,2,5.78
"990","0",92.1,45.5,147,2159,6,6.34
"991","0",86.3,28.1,129,2419,7,5.36
"992","0",93.9,36.3,204,2446,3,5.32
"993","0",84.6,42.2,122,1499,1,6.15
"994","0",92.1,29.5,215,2125,3,5.53
"995","0",95.1,42.1,206,2401,3,5.58
"996","0",86.1,28.8,131,2470,7,5.39
"997","0",83.6,46,7,2486,7,5.63
"998","0",90.6,42.7,147,2087,6,6.25
"999","0",84.9,40.8,123,1528,1,6.19
"1000","0",92.9,34.5,208,2168,3,5.62
"1001","0",95.4,42.2,208,2440,3,5.47
"1002","0",93.2,30.9,213,2232,3,5.64
"1003","0",90.8,43.4,152,2261,6,6.23
"1004","0",95,35.4,210,2402,3,5.49
"1005","0",89.2,36.8,170,2646,7,5.58
"1006","0",86,25.3,136,2355,7,5.35
"1007","0",88,36.2,178,2659,7,5.51
"1008","0",94,36.7,207,2460,3,5.41
"1009","0",92.1,43.7,148,2312,6,6.03
"1010","0",90.8,33,209,2065,3,5.5
"1011","0",91.6,44.4,151,2267,6,6.12
"1012","0",89.4,36.4,190,2615,7,5.55
"1013","0",95.2,33.5,210,2358,3,5.23
"1014","0",91.8,20.6,123,2375,6,5.31
"1015","0",85.6,35.4,307,2347,7,5.78
"1016","0",85.1,27.7,120,2448,7,5.28
"1017","0",82.5,16.1,306,2916,8,5.11
"1018","0",88.6,35.7,157,2540,7,5.55
"1019","0",89.2,32,236,1929,1,5.15
"1020","0",95.3,31.8,208,2569,3,5.41
"1021","0",77.1,23.1,62,2315,5,5.3
"1022","0",81,42.4,329,2434,2,6.25
"1023","0",82.3,15.1,299,2784,8,5.2
"1024","0",89,34.1,225,1904,1,5.29
"1025","0",91.8,32.1,211,2205,3,5.62
"1026","0",92,19.8,115,2320,6,5.33
"1027","0",80.5,44.7,325,2371,2,6.24
"1028","0",95.6,34,206,2451,3,5.35
"1029","0",90,32.8,184,2650,7,5.49
"1030","0",95.1,32.9,206,2293,3,5.62
"1031","0",93.4,41.5,222,2330,3,5.79
"1032","0",94.9,29.3,214,2511,3,5.33
"1033","0",95,40.5,203,2543,3,5.41
"1034","0",91.4,44.2,152,2041,6,6.12
"1035","0",82.2,18.1,307,2844,8,5.22
"1036","0",97.6,33.5,224,2383,6,5.47
"1037","0",92.3,23.8,115,2277,6,5.43
"1038","0",96.1,44.8,208,2415,3,6.07
"1039","0",85.3,30.3,54,2740,8,5.44
"1040","0",94,27.7,212,2262,3,5.48
"1041","0",96,28.7,213,2519,3,5.4
"1042","0",94.3,45.4,211,2445,3,5.9
"1043","0",95.1,36.9,207,2457,3,5.36
"1044","0",94.9,36.3,141,2242,3,5.97
"1045","0",78.6,18.8,59,2483,5,5.03
"1046","0",94.6,37.1,211,2399,3,5.37
"1047","0",95.7,42.7,206,2601,3,6.03
"1048","0",96.3,29.2,213,2555,3,5.36
"1049","0",91.8,17.5,118,2333,6,5.23
"1050","0",92.5,36,142,2176,3,5.89
"1051","0",78.9,20.4,57,2509,5,5.19
"1052","0",86.3,41.5,59,3148,7,5.88
"1053","0",91.4,42.3,150,2169,6,6.13
"1054","0",90.2,32.8,232,1610,4,5.65
"1055","0",95.1,32.9,219,2254,6,5.29
"1056","0",92.7,17.8,121,2425,6,5.26
"1057","0",90.5,36.7,203,2750,7,5.54
"1058","0",88.9,33.7,155,2618,7,5.52
"1059","0",93.2,33.9,207,2356,3,5.76
"1060","0",93.8,43.6,219,2365,3,5.82
"1061","0",89.8,36.6,233,1552,4,5.66
"1062","0",84.8,41.7,122,1474,1,6.15
"1063","0",94.8,35.1,211,2261,6,5.39
"1064","0",82.2,12.2,303,2833,8,5.04
"1065","0",86,41.3,77,3005,7,5.9
"1066","0",93.6,30.5,217,2382,3,5.7
"1067","0",96.9,32.6,217,2348,6,5.56
"1068","0",89.6,36.9,177,2600,7,5.54
"1069","0",90.9,38.8,146,2137,6,6.09
"1070","0",87,36.1,234,1825,1,5.39
"1071","0",92.4,19.4,116,2460,6,5.2
"1072","0",93.4,41.6,204,2359,3,5.99
"1073","0",82.8,14.7,303,2767,8,5.03
"1074","0",96.7,35,224,2272,6,5.52
"1075","0",79.8,22.1,64,2456,5,5.15
"1076","0",84.5,41.4,121,1722,1,6.18
"1077","0",94.8,34.5,211,2332,6,5.18
"1078","0",95.8,31.8,215,2666,3,5.43
"1079","0",94.7,43.9,203,2329,3,6.05
"1080","0",93.8,37.7,140,2185,3,6.12
"1081","0",94.3,38,202,2364,3,5.28
"1082","0",79.4,21.1,55,2402,5,5.16
"1083","0",82,9.2,298,2845,8,5.02
"1084","0",89,39.3,155,2511,7,5.57
"1085","0",83.2,33.2,60,2686,8,5.56
"1086","0",83.8,40.9,70,3039,7,5.83
"1087","0",92.3,14.1,110,2354,6,5.11
"1088","0",96.6,42.7,211,2451,3,6.12
"1089","0",89.4,36.6,232,1420,4,5.55
"1090","0",86.5,29.9,146,2549,7,5.39
"1091","0",86.2,42.4,119,1586,1,6.23
"1092","0",87.3,36.5,229,1985,1,5.24
"1093","0",96.1,31.1,215,2581,3,5.45
"1094","0",95,32.7,212,2543,3,5.44
"1095","0",78.4,46.9,43,2869,2,6.07
"1096","0",92.5,16,116,2340,6,5.18
"1097","0",80.5,47.2,331,2343,2,6.31
"1098","0",78.2,28.2,47,2326,5,5.39
"1099","0",94.8,33.3,215,2214,6,5.34
"1100","0",94.3,33.2,213,2225,3,5.59
"1101","0",86.3,35.8,292,2354,7,5.91
"1102","0",96.3,32.2,210,2550,3,5.47
"1103","0",87.5,41,69,3107,7,5.9
"1104","0",91,15.3,106,2164,6,5.19
"1105","0",84.4,35.4,62,2580,7,5.32
"1106","0",94.3,32.8,213,2182,3,5.64
"1107","0",97.9,37.5,221,2449,3,5.73
"1108","0",94.5,44.3,216,2317,3,5.87
"1109","0",92.5,17.8,113,2234,6,5.3
"1110","0",95.3,32.6,208,2340,6,5.33
"1111","0",86.5,44.7,69,3148,7,5.97
"1112","0",92.9,41,144,2209,6,6.08
"1113","0",90.4,37.1,195,2607,7,5.66
"1114","0",97.8,32.8,222,2349,6,5.49
"1115","0",82.6,31.4,36,2659,8,5.16
"1116","0",81.1,14.5,303,2803,8,5.07
"1117","0",92.3,44.2,151,2299,6,6.12
"1118","0",82.4,41.7,60,3065,7,5.92
"1119","0",89.5,33.7,200,2688,7,5.61
"1120","0",77.8,25.1,59,2322,5,5.29
"1121","0",95.6,32.3,211,2559,3,5.58
"1122","0",96,42.8,209,2367,3,6.13
"1123","0",93,32.8,211,2287,3,5.67
"1124","0",91,17.7,114,2303,6,5.25
"1125","0",92.8,41.7,140,2187,6,6.15
"1126","0",94.4,36.4,210,2371,3,5.34
"1127","0",95.7,52.8,153,2278,3,6.33
"1128","0",96.1,52.8,157,1918,6,6.31
"1129","0",87.3,48.2,137,1619,1,6.28
"1130","0",96,52.7,149,2097,6,6.37
"1131","0",86.3,52.7,170,1976,7,6.29
"1132","0",87.3,50.3,163,2155,7,6.21
"1133","0",96.2,52.1,153,2310,3,6.3
"1134","0",87.7,47.9,130,1761,1,6.21
"1135","0",98.2,51.6,153,2169,6,6.25
"1136","0",96.9,50.6,149,2201,6,6.31
"1137","0",99.9,52.5,146,2232,6,6.27
"1138","0",96.9,49.6,140,2171,6,6.21
"1139","0",88.9,55,143,1760,1,6.3
"1140","0",97.2,55.9,153,2301,3,6.37
"1141","0",97.5,55.4,156,2280,3,6.35
"1142","0",85.9,47.7,133,1657,1,6.17
"1143","0",86,49,132,1638,1,6.21
"1144","0",97.9,53.9,159,2310,3,6.35
"1145","0",98.7,52.9,153,2122,6,6.3
"1146","0",87.1,51.1,137,1662,1,6.28
"1147","0",98.6,56.3,155,2423,3,6.4
"1148","0",89.5,47.5,137,1783,1,6.15
"1149","0",95.6,50.8,155,2298,3,6.31
"1150","0",88.2,49.4,140,1646,1,6.3
"1151","0",95.3,53.4,157,2254,3,6.41
"1152","0",96.3,52.3,153,2123,6,6.29
"1153","0",87.2,51.8,169,2060,7,6.33
"1154","0",97.6,52.2,158,2025,6,6.25
"1155","0",96,48.6,152,2008,6,6.26
"1156","0",96.1,49.3,151,2037,6,6.23
"1157","0",98.4,52.7,153,2072,3,6.37
"1158","0",85.6,48,133,1758,1,6.18
"1159","0",86,48.7,140,1670,1,6.2
"1160","0",96.6,55.6,155,2229,3,6.34
"1161","0",89.1,48.2,138,1641,1,6.2
"1162","0",98.2,48.3,152,2286,3,6.29
"1163","0",87.5,48.7,136,1637,1,6.29
"1164","0",89.5,52.3,175,2196,7,6.27
"1165","0",89.5,49.1,130,1820,1,6.21
"1166","0",97.4,50,153,2187,6,6.19
"1167","0",95.9,51.9,156,2032,6,6.37
"1168","0",99.2,53.2,155,2352,3,6.26
"1169","0",96.2,51.8,145,2060,6,6.24
"1170","0",99.8,47.4,150,2202,6,6.17
"1171","0",89.1,46.6,129,1761,1,6.1
"1172","0",97.1,53,151,2252,3,6.33
"1173","0",97.8,50.7,154,2195,3,6.29
"1174","0",98.9,51,152,2318,3,6.28
"1175","0",91,49.9,159,2008,7,6.17
"1176","0",92.2,46.8,135,1737,1,6.09
